app_id,app_pkg,app_name,category_id,data_safety_content,privacy_policy_content,result
37,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2.为了提升信息处理效率，降低信息处理成本，或提高信息处理准确性，我们可能会委托有能力的技术支撑单位/合作单位或其他专业机构代表我们来处理用户信息，但我们会要求受托单位遵守严格的保密义务及采取有效的保密措施，禁止其将这些信息用于未经您授权的用途。,
38,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",在委托关系解除时，受托单位不再保存个人信息。,
39,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3.根据相关法律法规及国家标准，在以下情形中，我们可能会共享或公开披露个人信息无需事先征得您的同意：,
40,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（1）与国家安全、国防安全直接相关的；,
41,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（2）与公共安全、公共卫生、重大公共利益直接相关的；,
42,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（3）与刑事侦查、起诉、审判和判决执行等直接相关的；,
43,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（4）出于维护个人信息主体或其他个人的生命、财产等重大合法权益但又很难得到您本人同意的；,
44,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（5）法律法规规定的其他情形。,
45,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1.我们已使用符合业界标准的安全防护措施保护您提供的个人信息，防止数据遭到未经授权访问、公开披露、使用、修改、损坏或丢失。,
46,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们会采取一切合理可行的措施，保护您的个人信息。,
47,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们会使用加密技术确保数据的保密性；,
48,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们会使用受信赖的保护机制防止数据遭到恶意攻击；,
49,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们会部署访问控制机制，确保只有授权人员才可访问个人信息。,
50,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2.我们已经取得了公安部信息安全等级保护三级认证，并与监管机构建立了良好的协调沟通机制，及时抵御并处置各类信息安全威胁，为您的信息安全提供全面保障。,
51,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3.我们会采取一切合理可行的措施，确保未收集无关的个人信息。,
52,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们只会在达成本声明所述目的所需的期限内保留您的个人信息，除非需要延长保留期或受到法律的允许。,
53,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",4.由于技术水平限制及可能存在的各种恶意手段，安全问题有可能因我们可控范围外的因素而出现。,
54,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",在发生个人信息安全事件后，我们将按照相关法律法规及监管声明的要求，及时向您告知，难以逐一告知个人信息主体时，我们会采取合理方式发布公告。,
55,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",同时，我们还将按照监管部门要求，主动上报个人信息安全事件的处置情况。,
56,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",在您使用12326民航服务质量监督平台期间，为了您可以更加便捷地访问和管理您的个人信息，同时保障您注销账户的权利，我们在产品设计中为您提供了相应的操作设置，您可以参考下面的指引进行操作。,
57,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1.访问、修改个人信息,
58,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（1）进入12326民航服务质量监督平台后，点击右上角个人中心图标；,
59,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","（2）登录后，点击""我的证件""、""手机号码管理""或""修改密码""；",
60,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（3）手机号、密码可更改，证件信息可查看或删除。,
61,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2.注销账号,
62,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（1）进入12326民航服务质量监督平台后，点击右上角个人中心图标；,
63,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","（2）点击""注销账号""。",
64,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1.我们的产品和服务主要面向成人。,
65,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如果没有父母或监护人的同意，儿童不应创建自己的用户账户。,
66,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2.对于经父母同意而收集儿童个人信息的情况，我们只会在受到法律允许、父母或监护人明确同意或者保护儿童所必要的情况下使用或公开披露此信息。,
67,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3.尽管各地法律和习俗对儿童的定义不同，但我们将不满 14 周岁的任何人均视为儿童。,
68,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",4.如果我们发现自己在未事先获得可证实的父母同意的情况下收集了儿童的个人信息，则会设法尽快删除相关数据。,
69,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们可能会适时对本声明进行修订。,
70,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当本声明的条款发生变更时，我们会在版本更新时向您展示变更后的《12326民航服务质量监督平台隐私声明》。,
71,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如果您对本声明或您个人信息的相关事宜有任何问题、意见或建议，请通过发送邮件至【12326@mail.castc.org.cn】与我们联系。,
72,12326,12326,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",为保障我们高效处理您的问题并及时向您反馈，需要您提交身份证明、有效联系方式和相关证据，我们尽快处理您的请求。,
73,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",139邮箱安卓客户端隐私政策,
74,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",更新发布时间:2023-12-14,
75,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",生效时间:2023-12-21,
76,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",中移互联网有限公司，联系地址为中国广东省广州市天河区高唐路333号自编1.1栋；,
77,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",联系方式：10086或service@139.com。,
78,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",您可以点击阅读《139邮箱安卓客户端隐私政策摘要》快速了解我们如何收集、使用和保护您的个人信息。,
79,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如您希望了解我们详细的隐私政策，请继续阅读以下隐私政策正文详细内容。,
80,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",三、我们如何使用Cookie和同类技术。,
81,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1、我们收集和使用哪些您的个人信息,
82,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（1）根据《常见类型移动互联网应用程序必要个人信息范围规定》本APP属于：邮箱云盘类,
83,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（2）我们提供的业务功能需要依赖部分信息才得以运行。,
84,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",您选择使用该项业务功能，则需要向我们提供或允许我们收集的必要信息包括：,
85,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（3）您可自主选择向我们提供或允许我们收集下列信息：,
86,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1.注册邮箱：,
87,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
88,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2.账密登录或短信登录：,
89,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
90,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3.本机号码一键登录：,
91,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
92,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""本机号码一键登录""功能，我们在您使用该功能时，页面收集了手机号码、WIFI状态、网络状态信息、更改网络连接性、运营商信息、SIM卡状态、写入SD卡，用于识别号码并使用号码快速登录。",
93,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
94,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
95,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当我们收集手机号码、WIFI状态、网络状态信息、更改网络连接性、写入SD卡时，会调用完全的网络访问权限、查看网络连接权限、查看WLAN连接权限、更改网络连接性权限、读取本机号码权限、存储权限(修改或删除您的SD卡中的内容)，您不授权可以选择其他登录方式。,
96,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3）使用的第三方SDK,
97,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了移动认证SDK，需要您授权完全的网络访问权限、查看网络连接权限、查看WLAN连接权限、更改网络连接性权限、读取本机号码权限、存储权限(修改或删除您的SD卡中的内容)，SDK收集了手机号码、WIFI状态、网络状态信息、更改网络连接性、运营商信息、SIM卡状态、写入SD卡，用于识别号码并使用号码快速登录，具体内容见《中国移动认证服务协议》。,
98,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
99,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",4.手机登录：,
100,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
101,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",5.邮件收发、邮件管理：,
102,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
103,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",6.新邮件到达通知和消息推送：,
104,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
105,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""新邮件到达通知和消息推送""功能，我们在您使用该功能时，需要收集邮箱账号、本应用运行中进程信息、手机型号、系统类型、系统版本、OAID(应用内设备标识)、IP地址、加密ANDROID ID(安卓设备标识符)、控制震动，用于实现App推送。",
106,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
107,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如果您不想收到我们的推送通知，您随时可通过以下方式取消（具体关闭方式跟设备有关，请联系您的设备提供商）：设置→139邮箱→通知。,
108,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
109,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3）使用的第三方SDK,
110,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了推送SDK（含OPPO、VIVO、小米、华为推送），需要申请通知权限、完全的网络访问权限、查看网络连接权限、震动权限、存储权限(沙盒目录)，收集邮箱账号、本应用运行中进程信息、手机型号、系统类型、系统版本、OAID(应用内设备标识)、IP地址、加密ANDROID ID(安卓设备标识符)、控制震动，用于实现App推送。,
111,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","在收到新邮件到达通知和消息推送时，推送SDK会带动APP自启动以确保本应用处于关闭或后台运行状态下可正常接收到推送信息，会存在一定频率被系统唤醒本应用产生自启动行为，是因实现功能及服务所必要的，您可以通过手机中的""设置→应用设置→139邮箱→自启动""（具体操作路径跟设备有关，请联系您的设备提供商）开启或关闭。",
112,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
113,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",7.下载邮件附件、保存图片：,
114,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
115,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""下载邮件附件、保存图片""功能，我们在您使用该功能时，页面收集了写入SD卡，(Android11以下系统版本)用于下载邮件附件、保存图片。",
116,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
117,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
118,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当我们收集上述信息时，会调用存储权限(修改或删除您的SD卡中的内容，Android11以下系统版本)您不授权仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
119,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",8.写信上传拍照附件、头像拍照上传、扫一扫：,
120,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
121,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
122,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3）使用的第三方SDK,
123,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",扫一扫功能使用了开源的zxing，需要申请拍摄照片和视频权限，收集扫描图片，用于扫码识别图片内容。,
124,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
125,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",9.写信上传录音附件：,
126,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
127,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
128,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",10.联系人：,
129,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
130,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",11.邮件附件预览：,
131,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
132,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""邮件附件预览""功能，我们在您使用该功能时，页面收集了用户号码、运行中进程信息、设备信息（设备型号、操作系统、CPU类型）、读取SD卡内容、写入SDK内容、文件内容、网络状态信息、应用信息（宿主应用包名，版本号）、剪贴板内容，用于文件预览。",
133,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
134,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
135,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当我们收集读取SD卡时，会调用存储权限(读取您的SD卡中的内容、修改或删除您的SD卡中的内容)、完全的网络访问权限、剪贴板权限，您不授权仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
136,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3）使用的第三方SDK,
137,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了TBS腾讯浏览服务SDK，需要申请存储权限(读取您的SD卡中的内容、修改或删除您的SD卡中的内容)、完全的网络访问权限、剪贴板权限，收集运行中进程信息、设备信息（设备型号、操作系统、CPU类型）、读取SD卡内容、写入SDK内容、文件内容、网络状态信息、已安装应用包名、应用信息（宿主应用包名，版本号）、剪贴板内容，收集运行中进程信息、设备信息（设备型号、操作系统、CPU类型）、读取SD卡内容、写入SDK内容、文件内容、网络状态信息、应用信息（宿主应用包名，版本号）、剪贴板内容，用于文件预览。,
138,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",另外，附件预览接入了WPS文档在线预览能力，需要收集 用户号码、文件内容，用于附件在线预览。,
139,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
140,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",云盘,
141,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",云盘-相册备份：,
142,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
143,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""云盘-相册备份""功能，我们在您使用该功能时，页面收集了读取SD卡，用于备份本地相册文件。",
144,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
145,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
146,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当我们收集上述信息时，会调用存储权限(读取您的SD卡中的内容)，您不授权仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
147,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3）使用的第三方SDK,
148,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了云盘SDK，需要申请存储权限(读取您的SD卡中的内容)，收集读取SD卡，用于备份本地相册文件。,
149,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
150,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",通讯录备份.,
151,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
152,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
153,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3）使用的第三方SDK,
154,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了云盘SDK（含和通讯录SDK），需要您授权读取您的通讯录权限、完全的网络访问权限，SDK收集了通讯录信息、手机型号、手机品牌、操作系统版本信息，用于实现通讯录云端备份及恢复功能。,
155,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
156,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",云盘文件下载、共享群及家庭云文件下载：,
157,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1)必要信息、非必要信息范围,
158,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能够正常使用""云盘文件上传、下载、预览/共享群及家庭云文件下载""功能，我们在您使用该功能时，收集了写入SD卡（Android10以下系统版本），用于云盘文件下载、共享群及家庭云文件下载。",
159,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
160,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
161,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当我们收集上述信息时，会调用存储权限(修改或删除您的SD卡中的内容，Android10以下系统版本)，您不授权仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
162,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3）使用的第三方SDK,
163,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了云盘SDK，SDK需要申请存储权限(修改或删除您的SD卡中的内容，Android10以下系统版本)，收集网络类型、IP地址、设备品牌、设备型号、操作系统名称、操作系统版本、设备分辨率、设备语言类型，用于云盘文件预览、共享群及家庭云文件下载。,
